Id,Class
565,0.49138227
566,0.49132857
567,0.4910965
568,0.49102718
569,0.4907414
570,0.4907414
571,0.49138406
572,0.49138227
573,0.49102718
574,0.49086282
575,0.4907414
576,0.4907414
577,0.4907414
578,0.4907414
579,0.4910965
580,0.49102718
581,0.4910965
582,0.4907414
583,0.49102718
584,0.49102718
585,0.4907414
586,0.49086282
587,0.49138227
588,0.4907414
589,0.49114862
590,0.49212483
591,0.4907414
592,0.49106878
593,0.49094528
594,0.4907414
595,0.49138227
596,0.49138227
597,0.4910965
598,0.4907414
599,0.49099487
600,0.4907414
601,0.49114862
602,0.49093458
603,0.49138227
604,0.4907414
605,0.49129254
606,0.4910965
607,0.4910965
608,0.4907414
609,0.49102718
610,0.49147865
611,0.4907414
612,0.49076915
613,0.49138227
614,0.4907414
615,0.4925474
616,0.4907414
617,0.4910965
618,0.49138227
619,0.49114862
620,0.4907414
621,0.49105603
622,0.49102718
623,0.49114862
624,0.4907414
625,0.49328
626,0.4907414
627,0.49138227
628,0.4907414
629,0.49106878
630,0.4907414
631,0.4907414
632,0.49138227
633,0.49102718
634,0.49138227
635,0.4907414
636,0.4907414
637,0.4907414
638,0.49114862
639,0.49138227
640,0.49110577
641,0.4907414
642,0.4907414
643,0.4915065
644,0.49138227
645,0.4907414
646,0.49114862
647,0.49102718
648,0.4907414
649,0.4907414
650,0.4907414
651,0.4910965
652,0.49086282
653,0.4907414
654,0.49102718
655,0.4907414
656,0.49105603
657,0.49138227
658,0.49105603
659,0.49138227
660,0.4907414
661,0.4907414
662,0.49114862
663,0.4907414
664,0.4910965
665,0.4910965
666,0.4907414
667,0.49114862
668,0.49158138
669,0.4907414
670,0.4907414
671,0.49086282
672,0.4907414
673,0.4907414
674,0.4907414
675,0.4907414
676,0.49111906
677,0.4910965
678,0.49086282
679,0.49485472
680,0.49114862
681,0.4907414
682,0.49132857
683,0.4907414
684,0.4907414
685,0.49086282
686,0.4956397
687,0.49102718
688,0.4907414
689,0.4910965
690,0.49138227
691,0.49099487
692,0.49129254
693,0.4907414
694,0.4907414
695,0.49112877
696,0.4907414
697,0.4907414
698,0.4907414
699,0.4907414
700,0.49138227
701,0.4907414
702,0.4910965
703,0.4910965
704,0.49112877
705,0.49093458
706,0.49102718
707,0.4910965
708,0.4907414
709,0.49114862
710,0.49129254
711,0.4907414
712,0.4907414
713,0.4907414
714,0.4907414
715,0.49129254
716,0.49086282
717,0.49093458
718,0.49267462
719,0.49105603
720,0.49093458
721,0.4907414
722,0.49114862
723,0.4907414
724,0.49106878
725,0.4910965
726,0.4910965
727,0.4907414
728,0.49343127
729,0.4910965
730,0.4907414
731,0.4907414
732,0.4907414
733,0.4907414
734,0.49086282
735,0.49114862
736,0.4907414
737,0.4907414
738,0.49167287
739,0.4907414
740,0.49086282
741,0.49093458
742,0.49138227
743,0.4907414
744,0.4907414
745,0.4907414
746,0.49084306
747,0.4907414
748,0.49102718
749,0.4907414
750,0.4907414
751,0.49105603
752,0.4910965
753,0.49086282
754,0.49106878
755,0.4907414
756,0.49138406
757,0.49121234
758,0.49086282
759,0.4907414
760,0.4917973
761,0.4907414
762,0.4910965
763,0.4907414
764,0.4907414
765,0.4907414
766,0.49128968
767,0.4907414
768,0.4907414
769,0.4907414
770,0.49138227
771,0.49086282
772,0.4912807
773,0.49656913
774,0.49099487
775,0.49086282
776,0.4910965
777,0.49105603
778,0.49102718
779,0.49086282
780,0.49105603
781,0.4907414
782,0.49086282
783,0.49102718
784,0.4907414
785,0.49110106
786,0.4907414
787,0.49130836
788,0.49105603
789,0.49129254
790,0.49086282
791,0.49114862
792,0.4907414
793,0.4907414
794,0.4910965
795,0.4907414
796,0.49076915
797,0.4907414
798,0.49102718
799,0.49105603
800,0.49076915
801,0.4907414
802,0.4907414
803,0.49086282
804,0.49086282
805,0.4907414
806,0.4907414
807,0.49102262
808,0.4907414
809,0.49076915
810,0.49086282
811,0.4907414
812,0.4910965
813,0.4910965
814,0.49184164
815,0.49102262
816,0.49243695
817,0.49138227
818,0.4907414
819,0.4907414
820,0.4907414
821,0.49168763
822,0.4907414
823,0.4907414
824,0.49138227
825,0.4910965
826,0.4907414
827,0.4907414
828,0.49102718
829,0.49102718
830,0.49138227
831,0.4910965
832,0.4907414
833,0.4907414
834,0.49102262
835,0.4910965
836,0.49102718
837,0.4907414
838,0.4907414
839,0.49138227
840,0.49128968
841,0.49102718
842,0.4907414
843,0.4907414
844,0.49213684
845,0.49135453
846,0.4907414
847,0.4907414
848,0.49138227
849,0.4907414
850,0.49100935
851,0.49138227
852,0.4907414
853,0.49138227
854,0.49245542
855,0.4910965
856,0.4907414
857,0.49114862
858,0.49110106
859,0.4907414
860,0.4907414
861,0.4910965
862,0.4907414
863,0.4907414
864,0.49387383
865,0.49093458
866,0.4907414
867,0.49138227
868,0.4907414
869,0.4910965
870,0.49138227
871,0.4907414
872,0.49086282
873,0.49102718
874,0.4910965
875,0.4907414
876,0.4907414
877,0.49129254
878,0.491966
879,0.49128968
880,0.49093458
881,0.49086282
882,0.49130836
883,0.4907414
884,0.4907414
885,0.4907414
886,0.49115872
887,0.4907414
888,0.4907414
889,0.4907414
890,0.49138227
891,0.49093458
892,0.4907414
893,0.4907414
894,0.4910965
895,0.49093458
896,0.4907414
897,0.4907414
898,0.49086282
899,0.4907414
900,0.4907414
901,0.4907414
902,0.4907414
903,0.4907414
904,0.4907414
905,0.4913861
906,0.4934769
907,0.4907414
908,0.49128968
909,0.49086282
910,0.4907414
911,0.49114862
912,0.4907414
913,0.49086282
914,0.49086282
915,0.4910965
916,0.49093458
917,0.49093458
918,0.49076915
919,0.4910965
920,0.49114862
921,0.4907414
922,0.4974961
923,0.4907414
924,0.4907414
925,0.4907414
926,0.49086282
927,0.4910965
928,0.4907414
929,0.4907414
930,0.4907414
931,0.49138227
932,0.49129254
933,0.4910965
934,0.4907414
935,0.4910965
936,0.49081525
937,0.4907414
938,0.4907414
939,0.4907414
940,0.49102718
941,0.49138227
942,0.4907414
943,0.49130836
944,0.49129254
945,0.4927844
946,0.4907414
947,0.4910965
948,0.49161434
949,0.4907414
950,0.49129254
951,0.4907414
952,0.4919302
953,0.49138227
954,0.49138227
955,0.4907414
956,0.4917058
957,0.49086282
958,0.4907414
959,0.49102718
960,0.49106878
961,0.4907414
962,0.4907414
963,0.4907414
964,0.4910965
965,0.4907414
966,0.4907414
967,0.49099487
968,0.49102718
969,0.49138227
970,0.4910965
971,0.4907414
972,0.49099487
973,0.4907414
974,0.49086282
975,0.49084306
976,0.4907414
977,0.49102718
978,0.49100935
979,0.49099487
980,0.49114862
981,0.49102718
982,0.49102718
983,0.49086282
984,0.49213684
985,0.4907414
986,0.4907414
987,0.49102718
988,0.49129254
989,0.4931791
990,0.49138227
991,0.4907414
992,0.4907414
993,0.4907414
994,0.4907414
995,0.4907414
996,0.49114862
997,0.4907414
998,0.4907414
999,0.49135137
1000,0.4907414
1001,0.49154174
1002,0.4907414
1003,0.4911929
1004,0.49243695
1005,0.4910965
1006,0.4907414
1007,0.4907414
1008,0.49099487
1009,0.49138227
1010,0.49102262
1011,0.4907414
1012,0.4907414
1013,0.4907414
1014,0.49128968
1015,0.49138227
1016,0.4907414
1017,0.49129254
1018,0.49138227
1019,0.4917058
1020,0.4910965
1021,0.4907414
1022,0.4907414
1023,0.4907414
1024,0.49102262
1025,0.4907414
1026,0.49086282
1027,0.4907414
1028,0.49086282
1029,0.49138227
1030,0.4907414
1031,0.4907414
1032,0.49099487
1033,0.49138227
1034,0.4910965
1035,0.4907414
1036,0.4910965
1037,0.4910549
1038,0.49138227
1039,0.4907414
1040,0.4907414
1041,0.4907414
1042,0.49102718
1043,0.49102718
1044,0.49138227
1045,0.49138227
1046,0.49128968
1047,0.49102718
1048,0.4907414
1049,0.4907414
1050,0.4907414
1051,0.4910965
1052,0.49242035
1053,0.4911241
1054,0.4907414
1055,0.4907414
1056,0.4907414
1057,0.4907414
1058,0.4917058
1059,0.4907414
1060,0.49106878
1061,0.49100935
1062,0.4907414
1063,0.49189684
1064,0.4907414
1065,0.49102718
1066,0.49102718
1067,0.49086282
1068,0.4907414
1069,0.4907414
1070,0.49129254
1071,0.4907414
1072,0.4907414
1073,0.49102718
1074,0.49167287
1075,0.49102718
1076,0.4907414
1077,0.49102718
1078,0.4910549
1079,0.49114862
1080,0.4907414
1081,0.49102718
1082,0.4907414
1083,0.4907414
1084,0.49086282
1085,0.4907414
1086,0.49086282
1087,0.4907414
1088,0.4910965
1089,0.4907414
1090,0.49138227
1091,0.49138227
1092,0.49086282
1093,0.49102718
1094,0.49138227
1095,0.49133474
1096,0.49129513
1097,0.49086282
1098,0.4907414
1099,0.4907414
1100,0.49076915
1101,0.4907414
1102,0.49114862
1103,0.4916881
1104,0.4907414
1105,0.49076915
1106,0.49086282
1107,0.49102718
1108,0.49086282
1109,0.4907414
1110,0.49081525
1111,0.4907414
1112,0.49138227
1113,0.4907414
1114,0.4907414
1115,0.4918914
1116,0.49105603
1117,0.49102718
1118,0.4910965
1119,0.4910965
1120,0.4907414
1121,0.49102718
1122,0.49114862
1123,0.4907414
1124,0.49102718
1125,0.49138227
1126,0.49114862
1127,0.49086282
1128,0.4915065
1129,0.49168822
1130,0.4907414
1131,0.4907414
1132,0.4907414
1133,0.49076915
1134,0.49093458
1135,0.4907414
1136,0.49160752
1137,0.4910965
1138,0.4910965
1139,0.4910965
1140,0.49158138
1141,0.49102718
1142,0.4907414
1143,0.4907414
1144,0.4907414
1145,0.49086282
1146,0.49086282
1147,0.4907414
1148,0.4910965
1149,0.4907414
1150,0.4907414
1151,0.49114862
1152,0.4907414
1153,0.4907414
1154,0.49105603
1155,0.4907414
1156,0.4907414
1157,0.4907414
1158,0.4907414
1159,0.49086282
1160,0.49128968
1161,0.4910965
1162,0.4907414
1163,0.4907414
1164,0.4907414
1165,0.4907414
1166,0.49102718
1167,0.49102718
1168,0.4907414
1169,0.4907414
1170,0.4907414
1171,0.49129513
1172,0.4907414
1173,0.4907414
1174,0.49102718
1175,0.49086282
1176,0.49086282
1177,0.4907414
1178,0.4907414
1179,0.49093458
1180,0.49102718
1181,0.4907414
1182,0.49076915
1183,0.4914019
1184,0.4907414
1185,0.4907414
1186,0.4907414
1187,0.4907414
1188,0.49086282
1189,0.49114862
1190,0.4907414
1191,0.49102718
1192,0.49114862
1193,0.4907414
1194,0.4907414
1195,0.49110106
1196,0.49314275
1197,0.49129254
1198,0.4907414
1199,0.4907414
1200,0.4912807
1201,0.4907414
1202,0.49102718
1203,0.4907414
1204,0.49114862
1205,0.49093458
1206,0.4910965
1207,0.49506062
1208,0.49121234
1209,0.49129254
1210,0.4910549
1211,0.4907414
1212,0.4907414
1213,0.49102262
1214,0.49086282
1215,0.49138227
1216,0.4910965
1217,0.4907414
1218,0.4907414
1219,0.4914162
1220,0.4907414
1221,0.4910965
1222,0.4907414
1223,0.49138227
1224,0.4910965
1225,0.49093458
1226,0.49138406
1227,0.49086282
1228,0.4907414
1229,0.4910965
1230,0.4907414
1231,0.4907414
1232,0.49510133
1233,0.4907414
1234,0.4910965
1235,0.4910965
1236,0.4907414
1237,0.4907414
1238,0.4907414
1239,0.49183467
1240,0.49128968
1241,0.49086282
1242,0.49114862
1243,0.4907414
1244,0.4910965
1245,0.4907414
1246,0.4907414
1247,0.4907414
1248,0.4907414
1249,0.4907414
1250,0.49128968
1251,0.49076915
1252,0.49102718
1253,0.49106878
1254,0.49093458
1255,0.4907414
1256,0.4912807
1257,0.49138227
1258,0.4907414
1259,0.4910965
1260,0.49114862
1261,0.4907414
1262,0.49129254
1263,0.49190712
1264,0.49086282
1265,0.4910965
1266,0.49102718
1267,0.4910965
1268,0.49138227
1269,0.49086282
1270,0.49138227
1271,0.49138227
1272,0.49102718
1273,0.4907414
1274,0.4907414
1275,0.49102718
1276,0.4907414
1277,0.4907414
1278,0.4907414
1279,0.4907414
1280,0.49138406
1281,0.4907414
1282,0.4907414
1283,0.49138227
1284,0.49129254
1285,0.4907414
1286,0.49106878
1287,0.4910965
1288,0.4907414
1289,0.4907414
1290,0.4907414
1291,0.49106878
1292,0.49114862
1293,0.4907414
1294,0.49359033
1295,0.49454933
1296,0.4907414
1297,0.4907414
1298,0.4907414
1299,0.4907414
1300,0.4907414
1301,0.4907414
1302,0.4907414
1303,0.4907414
1304,0.49138227
1305,0.4917973
1306,0.4910965
1307,0.4907414
1308,0.4907414
1309,0.49086282
1310,0.4910965
1311,0.49102718
1312,0.49114862
1313,0.4910965
1314,0.4907414
1315,0.4907414
1316,0.4907414
1317,0.49129254
1318,0.49210003
1319,0.4910965
1320,0.4927908
1321,0.49313313
1322,0.4907414
1323,0.49138227
1324,0.49114862
1325,0.4907414
1326,0.4907414
1327,0.4907414
1328,0.4907414
1329,0.4910965
1330,0.4907414
1331,0.49102262
1332,0.4907414
1333,0.49114862
1334,0.49100935
1335,0.49102718
1336,0.49158138
1337,0.49138227
1338,0.4910965
1339,0.49105603
1340,0.4907414
1341,0.4907414
1342,0.49138227
1343,0.4907414
1344,0.4907414
1345,0.4907414
1346,0.4907414
1347,0.4910965
1348,0.4910965
1349,0.49105603
1350,0.49086282
1351,0.4907414
1352,0.49114862
1353,0.49114862
1354,0.49076915
1355,0.49121234
1356,0.49114862
1357,0.4907414
1358,0.49130836
1359,0.49114862
1360,0.49086282
1361,0.49102718
1362,0.49102718
1363,0.49102718
1364,0.4910965
1365,0.4907414
1366,0.4907414
1367,0.49086282
1368,0.4907414
1369,0.49102718
1370,0.4916541
1371,0.4907414
1372,0.49138227
1373,0.4907414
1374,0.49138227
1375,0.49102262
1376,0.49102718
1377,0.4907414
1378,0.49138227
1379,0.4907414
1380,0.4907414
1381,0.4907414
1382,0.4907414
1383,0.4907414
1384,0.49138227
1385,0.4910965
1386,0.4907414
1387,0.49102262
1388,0.49093458
1389,0.4907414
1390,0.49216005
1391,0.4907414
1392,0.4907414
1393,0.49102718
1394,0.49102718
1395,0.4907414
1396,0.49105603
1397,0.4907414
1398,0.4907414
1399,0.49086282
1400,0.49116516
1401,0.4907414
1402,0.4907414
1403,0.49138227
1404,0.49093458
1405,0.49086282
1406,0.49102718
1407,0.49114862
1408,0.49102718
1409,0.49102718
1410,0.49106878
1411,0.4907414
1412,0.49102718
1413,0.49102718
1414,0.4907414
1415,0.49138227
1416,0.4907414
1417,0.49198756
1418,0.49693224
1419,0.4910965
1420,0.49102718
1421,0.4907414
1422,0.4907414
1423,0.4907414
1424,0.4907414
1425,0.4907414
1426,0.49102262
1427,0.49086282
1428,0.4907414
1429,0.49129254
1430,0.49102718
1431,0.49140242
1432,0.49135453
1433,0.4907414
1434,0.4907414
1435,0.49102718
1436,0.49086282
1437,0.49086282
1438,0.4907414
1439,0.4916541
1440,0.4907414
1441,0.49081525
1442,0.49114862
1443,0.4907414
1444,0.49102718
1445,0.4907414
1446,0.49086282
1447,0.49106878
1448,0.49167287
1449,0.4907414
1450,0.4907414
1451,0.4907414
1452,0.49121234
1453,0.4907414
1454,0.4907414
1455,0.4907414
1456,0.4910965
1457,0.49114862
1458,0.4910965
1459,0.4907414
1460,0.49102718
1461,0.49100935
1462,0.49105603
1463,0.49105603
1464,0.49102262
1465,0.49129254
1466,0.49086282
1467,0.4907414
1468,0.4907414
1469,0.49102718
1470,0.4907414
1471,0.49081525
1472,0.4907414
1473,0.49102718
1474,0.49102718
1475,0.4910965
1476,0.4907414
1477,0.4907414
1478,0.4907414
1479,0.49102718
1480,0.49086282
1481,0.4907414
1482,0.4907414
1483,0.49102718
1484,0.4907414
1485,0.4907414
1486,0.4907414
1487,0.4907414
1488,0.4907414
1489,0.4907414
1490,0.49754143
1491,0.49292845
1492,0.4907414
1493,0.49135453
1494,0.4916541
1495,0.4907414
1496,0.4910965
1497,0.4907414
1498,0.4907414
1499,0.4910965
1500,0.4907414
1501,0.4907414
1502,0.4907414
1503,0.49338785
1504,0.49128968
1505,0.49102718
1506,0.4907414
1507,0.49168763
1508,0.4910965
1509,0.49086282
1510,0.49114862
1511,0.49086282
1512,0.4907414
1513,0.49138227
1514,0.4907414
1515,0.49099487
1516,0.4910965
1517,0.49676535
1518,0.49129254
1519,0.4910965
1520,0.4910965
1521,0.49102262
1522,0.4917973
1523,0.49102262
1524,0.49288008
1525,0.4907414
1526,0.49100935
1527,0.49102718
1528,0.49114862
1529,0.4910965
1530,0.4907414
1531,0.49076915
1532,0.49138227
1533,0.4911929
1534,0.49102718
1535,0.49093458
1536,0.4907414
1537,0.49138227
1538,0.49093458
1539,0.49129254
1540,0.4907414
1541,0.49138227
1542,0.4907414
1543,0.4907414
1544,0.4907414
1545,0.4907414
1546,0.49128968
1547,0.4929059
1548,0.49086282
1549,0.49114862
1550,0.49102262
1551,0.4907414
1552,0.49102718
1553,0.4910965
1554,0.4907414
1555,0.49128968
1556,0.49213684
1557,0.4926337
1558,0.4910965
1559,0.49128968
1560,0.4907414
1561,0.49102718
1562,0.4907414
1563,0.49138227
1564,0.49216813
1565,0.49086282
1566,0.4910965
1567,0.4907414
1568,0.4907414
1569,0.4907414
1570,0.4907414
1571,0.49114862
1572,0.49102718
1573,0.49138227
1574,0.49086282
1575,0.49099487
1576,0.49106878
1577,0.49128968
1578,0.4907414
1579,0.49086282
1580,0.49130836
1581,0.4907414
1582,0.4907414
1583,0.49086282
1584,0.49102718
1585,0.49114862
1586,0.49138227
1587,0.49138227
1588,0.4910965
1589,0.4907414
1590,0.4910965
1591,0.4907414
1592,0.4910965
1593,0.4907414
1594,0.4907414
1595,0.4907414
1596,0.4907414
1597,0.49138227
1598,0.49138227
1599,0.4907414
1600,0.49102718
1601,0.49102262
1602,0.49102718
1603,0.491299
1604,0.4907414
1605,0.49086282
1606,0.49213684
1607,0.4910965
1608,0.4907414
1609,0.4907414
1610,0.4907414
1611,0.4907414
1612,0.4907414
1613,0.49093458
1614,0.49086282
1615,0.49093458
1616,0.49086282
1617,0.49114862
1618,0.49102718
1619,0.4907414
1620,0.4907414
1621,0.4910965
1622,0.49076915
1623,0.49105603
1624,0.4907414
1625,0.49100935
1626,0.4910858
1627,0.4907414
1628,0.49138227
1629,0.49158138
1630,0.4907414
1631,0.4907414
1632,0.4907414
1633,0.4907414
1634,0.4907414
1635,0.49099487
1636,0.4907414
1637,0.4910965
1638,0.49138227
1639,0.49076915
1640,0.49114862
1641,0.49105603
1642,0.49138227
1643,0.4907414
1644,0.4907414
1645,0.4925774
1646,0.49093458
1647,0.4907414
1648,0.49177572
1649,0.49283168
1650,0.4907414
1651,0.49138227
1652,0.4907414
1653,0.49083513
1654,0.4907414
1655,0.49102718
1656,0.49086282
1657,0.4907414
1658,0.4913861
1659,0.4907414
1660,0.4907414
1661,0.49102262
1662,0.4910965
1663,0.49114862
1664,0.49102262
1665,0.49138227
